e_propulsion_system_design,e_propulsion_system_design2,e_fuel_type,vp_source_plant_region,region,vp_source_plant_country,period_year,sum_volume
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2023,237307
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2024,244692
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2025,224786
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2026,202062
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2027,168925
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2028,147835
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2029,130980
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,FR,2030,107659
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2018,82281
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2019,118484
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2020,112362
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2021,124508
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2022,119306
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2023,130914
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2024,127606
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2025,149790
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2026,123118
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2027,100646
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2028,81439
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2029,63966
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,GB,2030,31355
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2023,1138
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2024,1361
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2025,1212
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2026,1090
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2027,992
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2028,922
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2029,789
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,IT,2030,1347
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2023,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2024,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2025,0
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2026,29727
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2027,37587
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2028,36130
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2029,35476
Hybrid-Full,HEV-Full (GAS),GAS,Europe,Western Europe,PT,2030,29646
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2018,217258
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2019,299777
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2020,438075
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2021,590907
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2022,853635
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2023,1099555
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2024,1524001
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2025,2113746
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2026,2570812
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2027,2917988
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2028,3186420
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2029,3350183
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,China,CN,2030,3427456
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2019,17365
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2020,13673
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2021,13284
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2022,12849
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2023,13308
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2024,19124
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2025,19589
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2026,10208
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2027,10686
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2028,6097
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2029,5867
Hybrid-Full,HEV-Full (GAS),GAS,Greater China,Others Asia,TW,2030,5252
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2018,1173521
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2019,1439667
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2020,1310414
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2021,1242880
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2022,1355033
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2023,1929044
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2024,2014545
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2025,1984645
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2026,2047323
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2027,2105467
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2028,2188104
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2029,2159407
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,Japan,JP,2030,2116786
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2018,206119
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2019,203218
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2020,259507
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2021,352983
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2022,480248
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2023,515138
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2024,509823
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2025,612263
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2026,533718
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2027,543565
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2028,521860
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2029,545538
Hybrid-Full,HEV-Full (GAS),GAS,Japan/Korea,South Korea,KR,2030,534380
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2023,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2024,13219
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2025,29150
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2026,42785
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2027,60468
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2028,91189
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2029,90346
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,Morocco,MA,2030,113178
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2021,372
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2022,2633
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2023,5213
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2024,18298
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2025,37712
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2026,48953
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2027,51442
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2028,50290
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2029,52942
Hybrid-Full,HEV-Full (GAS),GAS,Middle East/Africa,South Africa,ZA,2030,53811
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2018,9331
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2019,121936
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2020,65006
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2021,62687
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2022,69423
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2023,101888
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2024,191773
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2025,213800
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2026,292695
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2027,280950
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2028,286128
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2029,368433
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,CA,2030,352985
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2018,52892
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2019,54470
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2020,16019
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2022,29518
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2023,28410
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2024,86817
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2025,152300
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2026,231434
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2027,295476
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2028,315121
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2029,331955
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,MX,2030,321082
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2018,112219
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2019,119452
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2020,303376
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2021,550222
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2022,523924
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2023,728329
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2024,860030
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2025,890060
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2026,966736
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2027,1086398
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2028,1206124
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2029,1302044
Hybrid-Full,HEV-Full (GAS),GAS,North America,North America,US,2030,1365578
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2023,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2024,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2025,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2026,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2027,1609
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2028,4035
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2029,4444
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,AR,2030,4643
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2019,585
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2020,949
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2021,6716
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2022,6807
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2023,5877
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2024,5796
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2025,7109
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2026,7699
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2027,15671
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2028,21140
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2029,23835
Hybrid-Full,HEV-Full (GAS),GAS,South America,South America,BR,2030,27926
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2022,30984
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2023,162524
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2024,167394
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2025,230163
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2026,271446
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2027,288834
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2028,396076
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2029,446768
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,India,IN,2030,511963
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2022,4564
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2023,33325
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2024,132326
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2025,167875
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2026,177459
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2027,155885
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2028,181514
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2029,208214
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Indonesia,ID,2030,223999
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2023,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2024,7223
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2025,17975
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2026,24870
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2027,28755
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2028,32336
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2029,35629
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Malaysia,MY,2030,59368
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2018,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2019,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2020,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2021,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2022,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2023,0
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2024,117
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2025,343
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2026,493
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2027,571
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2028,208
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2029,182
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Others Asia,PK,2030,237
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2018,26583
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2019,29871
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2020,30373
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2021,59655
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2022,97914
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2023,143830
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2024,193546
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2025,235853
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2026,338566
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2027,371512
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2028,430864
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2029,453991
Hybrid-Full,HEV-Full (GAS),GAS,South Asia,Thailand,TH,2030,470489
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2018,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2019,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2020,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2021,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2022,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2023,6423
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2024,8164
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2025,7673
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2026,7388
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2027,7138
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2028,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2029,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Greater China,China,CN,2030,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2018,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2019,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2020,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2021,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2022,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2023,494
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2024,1120
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2025,1089
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2026,1070
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2027,3258
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2028,7073
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2029,7264
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,Middle East/Africa,South Africa,ZA,2030,6931
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2018,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2019,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2020,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2021,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2022,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2023,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2024,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2025,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2026,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2027,10017
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2028,21309
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2029,25930
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,AR,2030,26945
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2018,0
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2019,4352
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2020,6779
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2021,23997
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2022,43100
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2023,48415
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2024,49278
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2025,62625
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2026,78088
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2027,117438
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2028,170795
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2029,195939
Hybrid-Full,HEV-Full (GAS-E100),GAS-E100,South America,South America,BR,2030,220376
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2018,0
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2019,0
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2020,0
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2021,228
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2022,3155
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2023,4971
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2024,4611
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2025,3770
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2026,3361
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2027,2715
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2028,2262
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2029,1746
Hybrid-Full,HEV-Full (GAS-E85),GAS-E85,Europe,Western Europe,ES,2030,999
Hybrid-Full,HEV-Full (GAS-M100),GAS-M100,Greater China,China,CN,2018,0
