e_propulsion_system_design,e_propulsion_system_design2,e_fuel_type,vp_source_plant_region,region,vp_source_plant_country,period_year,sum_volume
ICE,ICE (CNG),CNG,South Asia,Thailand,TH,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2017,10334
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2018,7509
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2019,4974
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2020,4469
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2021,2
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2022,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2023,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2024,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2025,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2026,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2027,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,CZ,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2017,26666
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2018,26095
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2019,18031
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2020,6383
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2021,1896
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2022,1037
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2023,1325
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2024,1275
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2025,2190
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2026,2008
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2027,1987
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,PL,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2017,31896
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2018,40243
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2019,32699
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2020,8595
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2021,10687
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2022,14315
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2023,13879
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2024,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2025,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2026,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2027,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,RO,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2017,4930
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2018,5680
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2019,6896
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2020,2100
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2021,2705
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2022,1915
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2023,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2024,73
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2025,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2026,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2027,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Eastern Europe,SK,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2017,48282
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2018,51281
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2019,51247
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2020,45810
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2021,65614
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2022,28232
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2023,29438
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2024,28849
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2025,24645
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2026,26098
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2027,26488
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2028,28201
ICE,ICE (DIESEL),DIESEL,Europe,Russia,RU,2029,33877
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2017,196388
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2018,95608
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2019,66749
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2020,29781
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2021,26148
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2022,29835
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2023,20178
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2024,15657
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2025,10851
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2026,10260
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2027,1871
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2028,1864
ICE,ICE (DIESEL),DIESEL,Europe,Turkey,TR,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2017,3483
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2018,9671
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2019,8399
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2020,8029
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2021,8125
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2022,3321
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2023,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2024,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2025,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2026,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2027,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,AT,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2017,31326
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2018,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2019,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2020,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2021,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2022,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2023,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2024,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2025,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2026,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2027,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,BE,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2017,110156
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2018,104938
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2019,76185
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2020,49821
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2021,1887
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2022,103
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2023,111
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2024,124
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2025,166
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2026,129
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2027,122
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2028,102
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,DE,2029,98
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2017,233271
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2018,187168
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2019,110942
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2020,39781
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2021,48413
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2022,37180
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2023,38069
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2024,37069
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2025,13092
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2026,4480
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2027,2186
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,ES,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2017,123953
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2018,144593
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2019,86027
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2020,10543
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2021,17945
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2022,2309
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2023,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2024,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2025,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2026,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2027,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,FR,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2017,17383
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2018,18454
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2019,4889
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2020,1769
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2021,448
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2022,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2023,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2024,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2025,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2026,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2027,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,GB,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2017,129893
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2018,114461
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2019,100407
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2020,42127
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2021,54830
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2022,62635
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2023,54391
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2024,50340
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2025,22461
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2026,7327
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2027,3277
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2028,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,IT,2029,0
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2017,1509
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2018,1284
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2019,1670
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2020,1746
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2021,4802
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2022,5612
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2023,3169
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2024,3560
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2025,1775
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2026,1467
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2027,1547
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2028,1597
ICE,ICE (DIESEL),DIESEL,Europe,Western Europe,PT,2029,1575
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2017,1871521
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2018,1910811
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2019,1906164
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2020,2110738
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2021,2037124
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2022,1445320
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2023,1587188
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2024,1758118
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2025,1833195
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2026,1799446
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2027,1737754
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2028,1674016
ICE,ICE (DIESEL),DIESEL,Greater China,China,CN,2029,1644731
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2017,8138
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2018,6726
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2019,4615
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2020,1802
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2021,14
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2022,11
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2023,12
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2024,12
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2025,12
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2026,3467
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2027,4035
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2028,4139
ICE,ICE (DIESEL),DIESEL,Greater China,Others Asia,TW,2029,4290
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2017,423066
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2018,430035
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2019,397906
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2020,288475
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2021,340659
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2022,313290
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2023,293707
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2024,257040
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2025,244805
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2026,230541
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2027,219416
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2028,212326
ICE,ICE (DIESEL),DIESEL,Japan/Korea,Japan,JP,2029,204968
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2017,660857
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2018,489111
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2019,406181
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2020,341291
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2021,287810
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2022,283812
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2023,263859
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2024,246189
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2025,221400
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2026,92753
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2027,44529
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2028,45273
ICE,ICE (DIESEL),DIESEL,Japan/Korea,South Korea,KR,2029,51907
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2017,17794
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2018,17077
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2019,15628
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2020,10747
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2021,36378
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2022,36765
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2023,16737
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2024,17552
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2025,15324
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2026,0
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2027,0
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2028,0
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Iran,IR,2029,0
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2017,157696
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2018,63298
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2019,39449
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2020,32012
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2021,42161
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2022,28332
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2023,30155
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2024,26899
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2025,14200
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2026,17066
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2027,16970
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2028,15466
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,Morocco,MA,2029,11165
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2017,162836
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2018,180456
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2019,138160
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2020,91818
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2021,98584
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2022,108739
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2023,115024
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2024,100747
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2025,79556
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2026,60417
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2027,58387
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2028,56064
ICE,ICE (DIESEL),DIESEL,Middle East/Africa,South Africa,ZA,2029,62731
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2017,8238
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2018,6486
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2019,13550
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2020,0
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2021,1584
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2022,31502
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2023,25304
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2024,21410
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2025,23930
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2026,25098
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2027,29785
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2028,43457
ICE,ICE (DIESEL),DIESEL,North America,North America,CA,2029,42612
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2017,188654
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2018,172907
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2019,197907
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2020,149991
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2021,182898
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2022,165411
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2023,160645
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2024,186674
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2025,184442
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2026,177702
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2027,172905
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2028,167244
ICE,ICE (DIESEL),DIESEL,North America,North America,MX,2029,138589
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2017,433814
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2018,381966
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2019,362925
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2020,335062
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2021,335080
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2022,344123
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2023,340867
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2024,367878
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2025,361251
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2026,357451
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2027,384611
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2028,403131
ICE,ICE (DIESEL),DIESEL,North America,North America,US,2029,357252
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2017,246524
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2018,273828
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2019,224090
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2020,163592
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2021,242216
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2022,239880
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2023,248315
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2024,263967
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2025,247032
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2026,223984
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2027,204130
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2028,197545
ICE,ICE (DIESEL),DIESEL,South America,South America,AR,2029,197723
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2017,124349
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2018,129338
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2019,125510
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2020,113222
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2021,152102
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2022,123339
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2023,132449
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2024,128247
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2025,118808
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2026,99136
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2027,75265
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2028,27806
ICE,ICE (DIESEL),DIESEL,South America,South America,BR,2029,10297
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2017,1537386
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2018,1644722
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2019,1392408
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2020,675490
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2021,887251
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2022,1040468
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2023,875426
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2024,827230
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2025,715230
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2026,670768
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2027,659878
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2028,559063
ICE,ICE (DIESEL),DIESEL,South Asia,India,IN,2029,578834
ICE,ICE (DIESEL),DIESEL,South Asia,Indonesia,ID,2017,202809
ICE,ICE (DIESEL),DIESEL,South Asia,Indonesia,ID,2018,165420
ICE,ICE (DIESEL),DIESEL,South Asia,Indonesia,ID,2019,154522
ICE,ICE (DIESEL),DIESEL,South Asia,Indonesia,ID,2020,102564
ICE,ICE (DIESEL),DIESEL,South Asia,Indonesia,ID,2021,166674
ICE,ICE (DIESEL),DIESEL,South Asia,Indonesia,ID,2022,152713
ICE,ICE (DIESEL),DIESEL,South Asia,Indonesia,ID,2023,142512
